arxiv_id,discipline
astro-ph0503442,physics:astro-ph
cond-mat0503288,physics
cond-mat0503288,physics:cond-mat
astro-ph0503547,physics
astro-ph0503547,physics:astro-ph
hep-ph0503116,physics
hep-ph0503116,physics:hep-ph
astro-ph0503564,physics
astro-ph0503564,physics:astro-ph
hep-ex0503039,physics
hep-ex0503039,physics:hep-ex
gr-qc0503074,physics
gr-qc0503074,physics:astro-ph
gr-qc0503074,physics:gr-qc
gr-qc0503034,physics
gr-qc0503034,physics:gr-qc
cond-mat0503543,physics
cond-mat0503543,physics:cond-mat
cond-mat0503421,physics
cond-mat0503421,physics:cond-mat
cond-mat0503421,physics:physics
cond-mat0503421,q-bio
astro-ph0503439,physics
astro-ph0503439,physics:astro-ph
cond-mat0503679,physics
cond-mat0503679,physics:cond-mat
cond-mat0503083,physics
cond-mat0503083,physics:cond-mat
astro-ph0503451,physics
astro-ph0503451,physics:astro-ph
hep-ex0503016,physics
hep-ex0503016,physics:hep-ex
cond-mat0503327,physics
cond-mat0503327,physics:cond-mat
cond-mat0503378,physics
cond-mat0503378,physics:cond-mat
cond-mat0503378,physics:quant-ph
cond-mat0503320,physics
cond-mat0503320,physics:cond-mat
hep-th0503042,physics
hep-th0503042,physics:hep-th
astro-ph0503704,physics
astro-ph0503704,physics:astro-ph
hep-ph0503144,physics
hep-ph0503144,physics:hep-ex
hep-ph0503144,physics:hep-ph
hep-ex0503004,physics
hep-ex0503004,physics:hep-ex
cond-mat0503544,physics
cond-mat0503544,physics:cond-mat
cs0503030,cs
astro-ph0503654,physics
astro-ph0503654,physics:astro-ph
hep-th0503046,physics
hep-th0503046,physics:hep-th
hep-th0503106,math
hep-th0503106,physics
hep-th0503106,physics:hep-lat
hep-th0503106,physics:hep-th
hep-th0503106,physics:math-ph
hep-ph0503088,physics
hep-ph0503088,physics:hep-ph
hep-ph0503150,physics
hep-ph0503150,physics:hep-ph
hep-ph0503158,physics
hep-ph0503158,physics:hep-ph
astro-ph0503613,physics
astro-ph0503613,physics:astro-ph
math0503164,math
cond-mat0503144,physics
cond-mat0503144,physics:cond-mat
hep-ph0503081,physics
hep-ph0503081,physics:astro-ph
hep-ph0503081,physics:hep-ph
hep-ph0503081,physics:hep-th
hep-th0503113,physics
hep-th0503113,physics:hep-ph
hep-th0503113,physics:hep-th
cond-mat0503334,physics
cond-mat0503334,physics:cond-mat
astro-ph0503541,physics
astro-ph0503541,physics:astro-ph
hep-th0503177,physics
hep-th0503177,physics:hep-th
hep-ph0503243,physics
hep-ph0503243,physics:hep-ph
cond-mat0503659,physics
cond-mat0503659,physics:cond-mat
astro-ph0503601,physics
astro-ph0503601,physics:astro-ph
math0503120,math
math0503281,math
cond-mat0503273,physics
cond-mat0503273,physics:cond-mat
cond-mat0503724,physics
cond-mat0503724,physics:cond-mat
astro-ph0503348,physics
astro-ph0503348,physics:astro-ph
hep-ph0503065,physics
hep-ph0503065,physics:astro-ph
hep-ph0503065,physics:hep-ph
cond-mat0503471,physics
cond-mat0503471,physics:cond-mat
cond-mat0503164,physics
cond-mat0503164,physics:cond-mat
cond-mat0503519,physics
cond-mat0503519,physics:cond-mat
hep-ph0503194,physics
hep-ph0503194,physics:hep-ph
astro-ph0503149,physics
astro-ph0503149,physics:astro-ph
hep-ph0503048,physics
hep-ph0503048,physics:hep-ph
hep-ph0503048,physics:nucl-th
hep-th0503150,physics
hep-th0503150,physics:hep-th
astro-ph0503690,physics
astro-ph0503690,physics:astro-ph
cond-mat0503300,physics
cond-mat0503300,physics:cond-mat
hep-ph0503151,physics
hep-ph0503151,physics:hep-ph
gr-qc0503026,physics
gr-qc0503026,physics:gr-qc
gr-qc0503026,physics:hep-th
hep-th0503212,physics
hep-th0503212,physics:hep-th
hep-th0503057,physics
hep-th0503057,physics:hep-th
hep-th0503115,physics
hep-th0503115,physics:astro-ph
hep-th0503115,physics:gr-qc
hep-th0503115,physics:hep-ph
hep-th0503115,physics:hep-th
cond-mat0503592,physics
cond-mat0503592,physics:cond-mat
cond-mat0503043,physics
cond-mat0503043,physics:cond-mat
astro-ph0503155,physics
astro-ph0503155,physics:astro-ph
astro-ph0503586,physics
astro-ph0503586,physics:astro-ph
gr-qc0503083,physics
gr-qc0503083,physics:gr-qc
astro-ph0503419,physics
astro-ph0503419,physics:astro-ph
cond-mat0503522,physics
cond-mat0503522,physics:cond-mat
hep-th0503162,physics
hep-th0503162,physics:cond-mat
hep-th0503162,physics:hep-th
astro-ph0503495,physics
astro-ph0503495,physics:astro-ph
astro-ph0503495,physics:hep-ph
astro-ph0503495,physics:hep-th
astro-ph0503619,physics
astro-ph0503619,physics:astro-ph
hep-th0503226,physics
hep-th0503226,physics:astro-ph
hep-th0503226,physics:hep-ph
hep-th0503226,physics:hep-th
astro-ph0503649,physics
astro-ph0503649,physics:astro-ph
hep-th0503242,physics
hep-th0503242,physics:hep-th
cond-mat0503504,physics
cond-mat0503504,physics:cond-mat
gr-qc0503061,physics
gr-qc0503061,physics:gr-qc
gr-qc0503061,physics:hep-th
astro-ph0503430,physics
astro-ph0503430,physics:astro-ph
astro-ph0503197,physics
astro-ph0503197,physics:astro-ph
astro-ph0503648,physics
astro-ph0503648,physics:astro-ph
astro-ph0503333,physics
astro-ph0503333,physics:astro-ph
astro-ph0503259,physics
astro-ph0503259,physics:astro-ph
gr-qc0503050,physics
gr-qc0503050,physics:gr-qc
cs0503046,cs
cs0503046,physics
cs0503046,physics:cond-mat
math0503116,math
cond-mat0503391,physics
cond-mat0503391,physics:cond-mat
math0503174,math
cs0503031,cs
cs0503031,math
astro-ph0503715,physics
astro-ph0503715,physics:astro-ph
astro-ph0503715,physics:gr-qc
astro-ph0503715,physics:hep-ph
astro-ph0503715,physics:hep-th
gr-qc0503008,physics
gr-qc0503008,physics:gr-qc
math0503305,math
math0503247,math
astro-ph0503482,physics
astro-ph0503482,physics:astro-ph
hep-ph0503082,physics
hep-ph0503082,physics:hep-ph
cond-mat0503746,physics
cond-mat0503746,physics:cond-mat
cond-mat0503252,physics
cond-mat0503252,physics:cond-mat
cond-mat0503252,physics:physics
cond-mat0503341,physics
cond-mat0503341,physics:cond-mat
hep-th0503122,physics
hep-th0503122,physics:hep-th
cond-mat0503664,physics
cond-mat0503664,physics:cond-mat
cond-mat0503664,physics:nucl-th
cond-mat0503055,physics
cond-mat0503055,physics:cond-mat
hep-ph0503104,physics
hep-ph0503104,physics:hep-ph
hep-th0503129,physics
hep-th0503129,physics:hep-th
astro-ph0503616,physics
astro-ph0503616,physics:astro-ph
cond-mat0503305,physics
cond-mat0503305,physics:cond-mat
cond-mat0503077,physics
cond-mat0503077,physics:cond-mat
astro-ph0503323,physics
astro-ph0503323,physics:astro-ph
cond-mat0503183,physics
cond-mat0503183,physics:cond-mat
cond-mat0503272,physics
cond-mat0503272,physics:cond-mat
cond-mat0503085,physics
cond-mat0503085,physics:cond-mat
cs0503070,cs
cs0503070,math
cs0503070,physics
cs0503070,physics:cond-mat
cond-mat0503047,physics
cond-mat0503047,physics:cond-mat
cond-mat0503647,physics
cond-mat0503647,physics:cond-mat
cs0503008,cs
cs0503008,math
cs0503008,q-bio
cs0503036,cs
hep-ph0503103,physics
hep-ph0503103,physics:hep-ph
cond-mat0503678,physics
cond-mat0503678,physics:cond-mat
math0503158,math
astro-ph0503043,physics
astro-ph0503043,physics:astro-ph
hep-th0503183,math
hep-th0503183,physics
hep-th0503183,physics:hep-th
astro-ph0503591,physics
astro-ph0503591,physics:astro-ph
gr-qc0503024,physics
gr-qc0503024,physics:gr-qc
cond-mat0503628,physics
cond-mat0503628,physics:cond-mat
hep-ph0503187,physics
hep-ph0503187,physics:hep-ph
cond-mat0503331,physics
cond-mat0503331,physics:cond-mat
gr-qc0503094,physics
gr-qc0503094,physics:gr-qc
gr-qc0503094,physics:hep-th
gr-qc0503094,physics:quant-ph
hep-th0503180,math
hep-th0503180,physics
hep-th0503180,physics:hep-th
astro-ph0503113,physics
astro-ph0503113,physics:astro-ph
astro-ph0503452,physics
astro-ph0503452,physics:astro-ph
hep-ph0503154,physics
hep-ph0503154,physics:hep-ph
hep-ph0503154,physics:nucl-th
hep-ph0503154,physics:physics
astro-ph0503642,physics
astro-ph0503642,physics:astro-ph
cond-mat0503597,physics
cond-mat0503597,physics:cond-mat
astro-ph0503489,physics
astro-ph0503489,physics:astro-ph
hep-th0503062,physics
hep-th0503062,physics:hep-th
hep-th0503161,physics
hep-th0503161,physics:cond-mat
hep-th0503161,physics:hep-ph
hep-th0503161,physics:hep-th
astro-ph0503041,physics
astro-ph0503041,physics:astro-ph
hep-th0503176,physics
hep-th0503176,physics:hep-th
astro-ph0503027,physics
astro-ph0503027,physics:astro-ph
hep-ph0503274,physics
hep-ph0503274,physics:hep-ex
hep-ph0503274,physics:hep-ph
astro-ph0503121,physics
astro-ph0503121,physics:astro-ph
cond-mat0503575,physics
cond-mat0503575,physics:cond-mat
hep-ph0503275,physics
hep-ph0503275,physics:hep-ph
astro-ph0503361,physics
astro-ph0503361,physics:astro-ph
cond-mat0503321,physics
cond-mat0503321,physics:cond-mat
hep-ph0503251,physics
hep-ph0503251,physics:hep-ph
gr-qc0503078,physics
gr-qc0503078,physics:gr-qc
astro-ph0503621,physics
astro-ph0503621,physics:astro-ph
hep-ph0503285,physics
hep-ph0503285,physics:hep-ph
astro-ph0503092,physics
astro-ph0503092,physics:astro-ph
astro-ph0503247,physics
astro-ph0503247,physics:astro-ph
astro-ph0503341,physics
astro-ph0503341,physics:astro-ph
cond-mat0503269,physics
cond-mat0503269,physics:cond-mat
math0503282,math
cond-mat0503752,physics
cond-mat0503752,physics:cond-mat
hep-ph0503233,physics
hep-ph0503233,physics:hep-ph
cond-mat0503179,physics
cond-mat0503179,physics:cond-mat
astro-ph0503233,physics
astro-ph0503233,physics:astro-ph
cond-mat0503154,physics
cond-mat0503154,physics:cond-mat
hep-ph0503093,physics
hep-ph0503093,physics:hep-ph
hep-ex0503014,physics
hep-ex0503014,physics:hep-ex
hep-ph0503080,physics
hep-ph0503080,physics:astro-ph
hep-ph0503080,physics:hep-ph
hep-ph0503044,physics
hep-ph0503044,physics:astro-ph
hep-ph0503044,physics:gr-qc
hep-ph0503044,physics:hep-ph
hep-ph0503044,physics:hep-th
astro-ph0503499,physics
astro-ph0503499,physics:astro-ph
hep-th0503070,physics
hep-th0503070,physics:hep-th
astro-ph0503595,physics
astro-ph0503595,physics:astro-ph
astro-ph0503246,physics
astro-ph0503246,physics:astro-ph
cond-mat0503014,physics
cond-mat0503014,physics:cond-mat
cond-mat0503014,physics:hep-th
cond-mat0503014,physics:nucl-th
gr-qc0503079,physics
gr-qc0503079,physics:gr-qc
cond-mat0503572,physics
cond-mat0503572,physics:cond-mat
hep-ex0503028,physics
hep-ex0503028,physics:hep-ex
astro-ph0503673,physics
astro-ph0503673,physics:astro-ph
hep-lat0503002,physics
hep-lat0503002,physics:hep-lat
hep-lat0503002,physics:hep-ph
cs0503034,cs
math0503019,math
astro-ph0503320,physics
astro-ph0503320,physics:astro-ph
math0503224,math
math0503224,physics
math0503224,physics:math-ph
hep-ph0503193,physics
hep-ph0503193,physics:hep-ph
hep-ph0503214,physics
hep-ph0503214,physics:hep-ph
cond-mat0503738,physics
cond-mat0503738,physics:cond-mat
cond-mat0503639,physics
cond-mat0503639,physics:cond-mat
gr-qc0503103,math
gr-qc0503103,physics
gr-qc0503103,physics:gr-qc
gr-qc0503103,physics:hep-th
gr-qc0503103,physics:math-ph
astro-ph0503349,physics
astro-ph0503349,physics:astro-ph
astro-ph0503349,physics:hep-ph
astro-ph0503349,physics:hep-th
cond-mat0503403,physics
cond-mat0503403,physics:cond-mat
cond-mat0503612,physics
cond-mat0503612,physics:cond-mat
math0503221,math
astro-ph0503372,physics
astro-ph0503372,physics:astro-ph
cond-mat0503016,physics
cond-mat0503016,physics:cond-mat
cond-mat0503016,physics:quant-ph
hep-ph0503231,physics
hep-ph0503231,physics:hep-ph
astro-ph0503706,physics
astro-ph0503706,physics:astro-ph
astro-ph0503706,physics:hep-ph
astro-ph0503706,physics:hep-th
math0503128,math
astro-ph0503199,physics
astro-ph0503199,physics:astro-ph
hep-ph0503031,physics
hep-ph0503031,physics:hep-ph
cond-mat0503499,physics
cond-mat0503499,physics:cond-mat
cond-mat0503235,physics
cond-mat0503235,physics:cond-mat
cond-mat0503235,physics:quant-ph
math0503064,math
math0503069,math
astro-ph0503356,physics
astro-ph0503356,physics:astro-ph
astro-ph0503356,physics:gr-qc
math0503173,math
math0503076,math
hep-ph0503226,physics
hep-ph0503226,physics:hep-ph
hep-ph0503226,physics:hep-th
cond-mat0503256,physics
cond-mat0503256,physics:cond-mat
cond-mat0503256,physics:hep-ph
cond-mat0503256,physics:nucl-th
cond-mat0503453,physics
cond-mat0503453,physics:cond-mat
astro-ph0503066,physics
astro-ph0503066,physics:astro-ph
astro-ph0503056,physics
astro-ph0503056,physics:astro-ph
hep-ex0503032,physics
hep-ex0503032,physics:hep-ex
cs0503035,cs
astro-ph0503192,physics
astro-ph0503192,physics:astro-ph
astro-ph0503013,physics
astro-ph0503013,physics:astro-ph
math0503216,math
astro-ph0503134,physics
astro-ph0503134,physics:astro-ph
hep-ph0503188,physics
hep-ph0503188,physics:hep-ph
hep-ph0503067,physics
hep-ph0503067,physics:hep-ph
astro-ph0503209,physics
astro-ph0503209,physics:astro-ph
astro-ph0503446,physics
astro-ph0503446,physics:astro-ph
hep-th0503084,physics
hep-th0503084,physics:hep-th
astro-ph0503230,physics
astro-ph0503230,physics:astro-ph
astro-ph0503230,physics:gr-qc
astro-ph0503230,physics:hep-ph
astro-ph0503230,physics:hep-th
cond-mat0503525,physics
cond-mat0503525,physics:cond-mat
cond-mat0503409,physics
cond-mat0503409,physics:cond-mat
cond-mat0503454,physics
cond-mat0503454,physics:cond-mat
astro-ph0503438,physics
astro-ph0503438,physics:astro-ph
hep-lat0503025,physics
hep-lat0503025,physics:hep-lat
hep-lat0503018,physics
hep-lat0503018,physics:hep-lat
hep-lat0503018,physics:hep-ph
hep-lat0503018,physics:hep-th
astro-ph0503470,physics
astro-ph0503470,physics:astro-ph
hep-ph0503166,physics
hep-ph0503166,physics:hep-ph
astro-ph0503127,physics
astro-ph0503127,physics:astro-ph
astro-ph0503174,physics
astro-ph0503174,physics:astro-ph
cond-mat0503390,physics
cond-mat0503390,physics:cond-mat
math0503119,math
astro-ph0503576,physics
astro-ph0503576,physics:astro-ph
math0503135,math
astro-ph0503594,physics
astro-ph0503594,physics:astro-ph
cond-mat0503134,physics
cond-mat0503134,physics:cond-mat
astro-ph0503252,physics
astro-ph0503252,physics:astro-ph
astro-ph0503252,physics:physics
astro-ph0503469,physics
astro-ph0503469,physics:astro-ph
cond-mat0503660,physics
cond-mat0503660,physics:cond-mat
hep-ph0503160,physics
hep-ph0503160,physics:hep-ph
cs0503067,cs
astro-ph0503156,physics
astro-ph0503156,physics:astro-ph
cond-mat0503523,physics
cond-mat0503523,physics:cond-mat
hep-ph0503111,physics
hep-ph0503111,physics:hep-ph
math0503021,math
gr-qc0503067,physics
gr-qc0503067,physics:gr-qc
cond-mat0503346,physics
cond-mat0503346,physics:cond-mat
hep-ph0503197,physics
hep-ph0503197,physics:hep-ph
math0503096,math
math0503095,math
math0503307,math
cond-mat0503079,physics
cond-mat0503079,physics:cond-mat
astro-ph0503714,physics
astro-ph0503714,physics:astro-ph
astro-ph0503618,physics
astro-ph0503618,physics:astro-ph
hep-ph0503110,physics
hep-ph0503110,physics:hep-ph
hep-th0503174,physics
hep-th0503174,physics:hep-th
hep-th0503174,physics:quant-ph
astro-ph0503150,physics
astro-ph0503150,physics:astro-ph
astro-ph0503661,physics
astro-ph0503661,physics:astro-ph
gr-qc0503117,physics
gr-qc0503117,physics:gr-qc
gr-qc0503117,physics:hep-th
hep-ph0503266,physics
hep-ph0503266,physics:hep-ph
astro-ph0503102,physics
astro-ph0503102,physics:astro-ph
hep-ex0503002,physics
hep-ex0503002,physics:hep-ex
hep-ph0503278,physics
hep-ph0503278,physics:hep-ph
hep-ex0503013,physics
hep-ex0503013,physics:hep-ex
cond-mat0503562,physics
cond-mat0503562,physics:cond-mat
astro-ph0503481,physics
astro-ph0503481,physics:astro-ph
math0503355,math
math0503079,math
hep-ph0503170,physics
hep-ph0503170,physics:hep-ph
cond-mat0503201,physics
cond-mat0503201,physics:cond-mat
hep-ph0503119,physics
hep-ph0503119,physics:hep-ph
cond-mat0503131,physics
cond-mat0503131,physics:cond-mat
astro-ph0503508,physics
astro-ph0503508,physics:astro-ph
gr-qc0503107,physics
gr-qc0503107,physics:astro-ph
gr-qc0503107,physics:gr-qc
gr-qc0503107,physics:hep-th
gr-qc0503002,physics
gr-qc0503002,physics:gr-qc
math0503136,math
hep-ph0503215,physics
hep-ph0503215,physics:hep-ph
hep-ex0503037,physics
hep-ex0503037,physics:hep-ex
astro-ph0503236,physics
astro-ph0503236,physics:astro-ph
astro-ph0503075,physics
astro-ph0503075,physics:astro-ph
hep-th0503158,physics
hep-th0503158,physics:astro-ph
hep-th0503158,physics:hep-ph
hep-th0503158,physics:hep-th
hep-th0503158,physics:quant-ph
hep-th0503050,physics
hep-th0503050,physics:hep-th
cond-mat0503370,physics
cond-mat0503370,physics:cond-mat
astro-ph0503084,physics
astro-ph0503084,physics:astro-ph
astro-ph0503084,physics:physics
hep-ph0503203,physics
hep-ph0503203,physics:hep-ph
math0503331,math
math0503331,physics
math0503331,physics:math-ph
astro-ph0503364,physics
astro-ph0503364,physics:astro-ph
astro-ph0503364,physics:gr-qc
astro-ph0503364,physics:hep-ph
astro-ph0503364,physics:hep-th
cond-mat0503109,physics
cond-mat0503109,physics:cond-mat
astro-ph0503211,physics
astro-ph0503211,physics:astro-ph
astro-ph0503448,physics
astro-ph0503448,physics:astro-ph
cond-mat0503203,physics
cond-mat0503203,physics:cond-mat
astro-ph0503164,physics
astro-ph0503164,physics:astro-ph
cond-mat0503658,physics
cond-mat0503658,physics:cond-mat
math0503288,math
math0503288,physics
math0503288,physics:math-ph
astro-ph0503210,physics
astro-ph0503210,physics:astro-ph
hep-ph0503238,physics
hep-ph0503238,physics:hep-ph
astro-ph0503656,physics
astro-ph0503656,physics:astro-ph
math0503210,cs
math0503210,math
cond-mat0503462,physics
cond-mat0503462,physics:cond-mat
math0503270,math
cond-mat0503054,physics
cond-mat0503054,physics:cond-mat
astro-ph0503434,physics
astro-ph0503434,physics:astro-ph
astro-ph0503434,physics:gr-qc
astro-ph0503434,physics:hep-ph
cond-mat0503364,physics
cond-mat0503364,physics:cond-mat
astro-ph0503188,physics
astro-ph0503188,physics:astro-ph
cond-mat0503365,physics
cond-mat0503365,physics:cond-mat
hep-lat0503027,physics
hep-lat0503027,physics:hep-lat
hep-lat0503027,physics:hep-ph
hep-lat0503027,physics:hep-th
astro-ph0503416,physics
astro-ph0503416,physics:astro-ph
astro-ph0503416,physics:gr-qc
astro-ph0503416,physics:hep-ph
cond-mat0503638,physics
cond-mat0503638,physics:cond-mat
cond-mat0503119,physics
cond-mat0503119,physics:cond-mat
